"","COMID"
"1316",8087605
"1317",8089237
"1318",8088537
"1319",8084139
"1320",8084155
"1321",8084157
"1322",8084159
"1323",8093139
"1324",8084543
"1325",8086845
"1326",8087795
"1327",8084925
"1328",8085829
"1329",8088995
"1330",8088531
"1331",8089009
"1332",8089011
"1333",8087435
"1334",8088053
"1335",8087443
"1336",8088057
"1337",8087057
"1338",8085727
"1339",8084167
"1340",8087079
"1341",8087069
"1342",8087063
"1343",8087059
"1344",25170716
"1345",25170720
"1346",25170724
"1347",8088713
"1348",25170732
"1349",8085763
"1350",8085857
"1351",8085861
"1352",8093153
"1353",8087767
"1354",932050154
"1355",932050147
"1356",8087761
"1357",8087757
"1358",8084447
"1359",8084443
"1360",8084441
"1361",8084433
"1362",8084429
"1363",8084471
"1364",8084467
"1365",8084463
"1366",8084455
"1367",8084475
"1368",8085825
"1369",8085823
"1370",8084525
"1371",8084537
"1372",8084533
"1373",8084421
"1374",8085849
"1375",8085847
"1376",8085841
"1377",8084423
"1378",8085855
"1379",8085853
"1380",9424039
"1381",9424013
"1382",9424031
"1383",9424019
"1384",9424023
"1385",9424029
"1386",9424007
"1387",9428009
"1388",9423997
"1389",9423993
"1390",9424003
"1391",9423969
"1392",9423973
"1393",9423965
"1394",9423959
"1395",9424097
"1396",9423911
"1397",9423895
"1398",9424095
"1399",9423845
"1400",9423883
"1401",9423745
"1402",9423831
"1403",9424085
"1404",9423269
"1405",9423263
"1406",9423273
"1407",9423275
"1408",9423277
"1409",9423281
"1410",9423271
"1411",9423825
"1412",9423257
"1413",9423245
"1414",9423191
"1415",9423187
"1416",9423095
"1417",9423041
"1418",9423035
"1419",9422951
"1420",9422941
"1421",9422879
"1422",9422853
"1423",9422801
"1424",9422769
"1425",9422761
"1426",9422763
"1427",9422715
"1428",9422705
"1429",9420759
"1430",9420745
"1431",9420691
"1432",9420681
"1433",9420581
"1434",9420577
"1435",9420569
"1436",9420555
"1437",9420551
"1438",9420525
"1439",9420477
"1440",9421001
"1441",9420361
"1442",9420351
"1443",9420347
"1444",9420333
"1445",9420299
"1446",9420289
"1447",9420287
"1448",9420987
"1449",9420985
"1450",9420229
"1451",9420225
"1452",9420207
"1453",9420191
"1454",9420151
"1455",9420129
"1456",9420065
"1457",9420053
"1458",9420951
"1459",9420913
"1460",9419945
"1461",9419939
"1462",9419929
"1463",9419921
"1464",9419919
"1465",9419899
"1466",9419889
"1467",9419885
"1468",9419881
"1469",9419863
"1470",9419857
"1471",9419809
"1472",9419787
"1473",9419733
"1474",9419691
"1475",9419677
"1476",9419659
"1477",9419653
"1478",9423177
"1479",9423195
"1480",9423199
"1481",9424041
"1482",9428011
"1483",9420429
"1484",9422603
"1485",9423193
"1486",9423977
"1487",9423981
"1488",9423985
"1489",9423999
"1490",9423145
"1491",9422589
"1492",9420821
"1493",9420411
"1494",25144054
"1495",8103485
"1496",8102601
"1497",8103035
"1498",8103533
"1499",8103553
"1500",8103557
"1501",8103577
"1502",8103603
"1503",8103619
"1504",8103635
"1505",8103653
"1506",8103723
"1507",8103685
"1508",8103675
"1509",8103669
"1510",8103681
"1511",8103683
"1512",8103677
"1513",8102313
"1514",8106361
"1515",8102923
"1516",8102311
"1517",8102361
"1518",8102397
"1519",8102411
"1520",8102433
"1521",8102449
"1522",8102507
"1523",8102547
"1524",8102549
"1525",8102565
"1526",8102627
"1527",8103499
"1528",8103543
"1529",8103547
"1530",8103605
"1531",8103655
"1532",8103291
"1533",8103293
"1534",8103297
"1535",8103329
"1536",8102245
"1537",8102927
"1538",8106363
"1539",8102133
"1540",8102101
"1541",8102081
"1542",8101959
"1543",8101877
"1544",8101863
"1545",8101855
"1546",8101845
"1547",8101759
"1548",8101733
"1549",8101671
"1550",8101619
"1551",8101507
"1552",8101497
"1553",8101469
"1554",8101465
"1555",8101359
"1556",8101313
"1557",8101299
"1558",8101295
"1559",8101289
"1560",8102801
"1561",8101255
"1562",8101251
"1563",8101233
"1564",8101207
"1565",8101167
"1566",8101059
"1567",8100955
"1568",8100935
"1569",8102223
"1570",8102955
"1571",8102225
"1572",8102205
"1573",8102177
"1574",8102109
"1575",8102029
"1576",8102009
"1577",8101999
"1578",8101963
"1579",8101939
"1580",8101937
"1581",8101925
"1582",8101915
"1583",8101895
"1584",8101837
"1585",8101829
"1586",8101809
"1587",8102831
"1588",8101767
"1589",8101765
"1590",8101753
"1591",8101741
"1592",8101725
"1593",8101709
"1594",8101703
"1595",8101643
"1596",8101637
"1597",8101629
"1598",8101563
"1599",8101483
"1600",8101455
"1601",8101435
"1602",8101395
"1603",8101383
"1604",8101363
"1605",8101315
"1606",8101129
"1607",8101111
"1608",8101093
"1609",8101095
"1610",8101097
"1611",8100999
"1612",8100929
"1613",8100901
"1614",8100883
"1615",8100855
"1616",8100841
"1617",8100835
"1618",8100797
"1619",8100789
"1620",8100727
"1621",8100711
"1622",8100693
"1623",8100685
"1624",8100681
"1625",8100649
"1626",8100645
"1627",8100655
"1628",8100663
"1629",8100661
"1630",8100671
"1631",8102363
"1632",8103031
"1633",8102347
"1634",8102319
"1635",8102265
"1636",8102231
"1637",8102123
"1638",8102105
"1639",8102075
"1640",8101953
"1641",8101911
"1642",8101857
"1643",8101813
"1644",8101683
"1645",8101625
"1646",8103521
"1647",8103743
"1648",8103477
"1649",8102575
"1650",8103475
"1651",8102535
"1652",8102531
"1653",8102521
"1654",8102431
"1655",8102375
"1656",8102371
"1657",8102351
"1658",8102299
"1659",8102257
"1660",8102249
"1661",8102161
"1662",8102143
"1663",8102097
"1664",8101969
"1665",8101955
"1666",8101921
"1667",8101781
"1668",8101771
"1669",8101721
"1670",8101659
"1671",8101615
"1672",8101589
"1673",8101555
"1674",8101551
"1675",8101545
"1676",8101523
"1677",8101515
"1678",8101449
"1679",8101431
"1680",8101375
"1681",8101325
"1682",8101285
"1683",8101279
"1684",8101265
